id,task,dataset,n,p,dataset_seed,category,method,method_seed,HPs,time,success,ACC,AUC,ACCtrain,AUCtrain
clf_0_111_13_8_GBDT_ADABoost_0_nohp,clf,0,111,13,8,GBDT,ADABoost,0,nohp,0.07143259048461914,True,0.9285714285714286,0.41346153846153844,0.9099099099099099,0.7321782178217822
clf_0_111_13_8_NN_MLP_sklearn_0_nohp,clf,0,111,13,8,NN,MLP_sklearn,0,nohp,0.12576866149902344,True,0.9642857142857143,0.9134615384615384,0.918918918918919,0.8995049504950495
clf_0_111_13_8_RF_RF_0_nohp,clf,0,111,13,8,RF,RF,0,nohp,0.12440800666809082,True,0.8571428571428571,0.8942307692307693,0.9369369369369369,0.9361386138613861
clf_0_111_13_8_GBDT_XGBoost_0_nohp,clf,0,111,13,8,GBDT,XGBoost,0,nohp,0.02074408531188965,True,0.9285714285714286,0.7403846153846154,0.9279279279279279,0.8801980198019803
clf_0_111_13_8_GBDT_LGBM_0_nohp,clf,0,111,13,8,GBDT,LGBM,0,nohp,0.009374141693115234,True,0.9285714285714286,0.5384615384615384,0.9099099099099099,0.7391089108910891
clf_0_111_13_8_mlrnet_mlrnetfast_0_nohp,clf,0,111,13,8,mlrnet,mlrnetfast,0,nohp,1.2202541828155518,True,0.9285714285714286,0.4326923076923077,0.9279279279279279,0.8935643564356436
clf_0_111_13_8_NN_regularnetfast_0_nohp,clf,0,111,13,8,NN,regularnetfast,0,nohp,0.9613320827484131,True,0.9285714285714286,0.41346153846153844,0.9279279279279279,0.8925742574257426
clf_0_111_13_9_Baseline_Intercept_0_nohp,clf,0,111,13,9,Baseline,Intercept,0,nohp,0.002035379409790039,True,0.8928571428571429,0.40740740740740744,0.7747747747747747,0.5004545454545455
clf_0_111_13_9_GLM_Ridge_0_nohp,clf,0,111,13,9,GLM,Ridge,0,nohp,0.029623031616210938,True,0.9642857142857143,0.5,0.9099099099099099,0.71
clf_0_111_13_9_GLM_LinearRidge_0_nohp,clf,0,111,13,9,GLM,LinearRidge,0,nohp,0.003840923309326172,True,0.9642857142857143,0.5,0.9099099099099099,0.7109090909090909
clf_0_111_13_9_GLM_Lasso_0_nohp,clf,0,111,13,9,GLM,Lasso,0,nohp,0.13813281059265137,True,0.9642857142857143,0.5,0.9099099099099099,0.7163636363636363
clf_0_111_13_9_GLM_Enet_0_nohp,clf,0,111,13,9,GLM,Enet,0,nohp,0.22620558738708496,True,0.9642857142857143,0.5,0.9009009009009009,0.5
clf_0_111_13_9_QDA_QDA_0_nohp,clf,0,111,13,9,QDA,QDA,0,nohp,0.0031616687774658203,True,0.9642857142857143,0.5,0.9099099099099099,0.5454545454545454
clf_0_111_13_9_TREE_CART_0_nohp,clf,0,111,13,9,TREE,CART,0,nohp,0.002716541290283203,True,0.9642857142857143,0.8333333333333334,0.9369369369369369,0.9336363636363636
clf_0_111_13_9_TREE_XCART_0_nohp,clf,0,111,13,9,TREE,XCART,0,nohp,0.002540111541748047,True,0.9642857142857143,0.8333333333333334,0.9369369369369369,0.9336363636363636
clf_0_111_13_9_RF_XRF_0_nohp,clf,0,111,13,9,RF,XRF,0,nohp,0.09559321403503418,True,0.9642857142857143,0.9074074074074073,0.9369369369369369,0.9336363636363636
clf_0_111_13_9_GBDT_xgb_sklearn_0_nohp,clf,0,111,13,9,GBDT,xgb_sklearn,0,nohp,0.040033578872680664,True,0.9642857142857143,0.9444444444444444,0.9369369369369369,0.9327272727272727
clf_0_111_13_9_GBDT_ADABoost_0_nohp,clf,0,111,13,9,GBDT,ADABoost,0,nohp,0.07287144660949707,True,0.9642857142857143,0.6111111111111112,0.9099099099099099,0.7663636363636362
clf_0_111_13_9_NN_MLP_sklearn_0_nohp,clf,0,111,13,9,NN,MLP_sklearn,0,nohp,0.1229395866394043,True,0.9642857142857143,0.8333333333333334,0.918918918918919,0.9081818181818182
clf_0_111_13_9_RF_RF_0_nohp,clf,0,111,13,9,RF,RF,0,nohp,0.12489485740661621,True,0.9642857142857143,0.9074074074074073,0.9369369369369369,0.9290909090909091
clf_0_111_13_9_GBDT_XGBoost_0_nohp,clf,0,111,13,9,GBDT,XGBoost,0,nohp,0.02086782455444336,True,0.9642857142857143,0.7222222222222223,0.9279279279279279,0.8904545454545455
clf_0_111_13_9_GBDT_LGBM_0_nohp,clf,0,111,13,9,GBDT,LGBM,0,nohp,0.008653879165649414,True,0.9642857142857143,0.5925925925925927,0.9009009009009009,0.7536363636363637
clf_0_111_13_9_mlrnet_mlrnetfast_0_nohp,clf,0,111,13,9,mlrnet,mlrnetfast,0,nohp,1.1190860271453857,True,0.9642857142857143,0.9444444444444444,0.9009009009009009,0.6881818181818181
clf_0_111_13_9_NN_regularnetfast_0_nohp,clf,0,111,13,9,NN,regularnetfast,0,nohp,1.0044465065002441,True,0.9642857142857143,0.8333333333333334,0.9369369369369369,0.9209090909090909
clf_1_57_149_0_Baseline_Intercept_0_nohp,clf,1,57,149,0,Baseline,Intercept,0,nohp,0.1731736660003662,True,0.8,0.25,0.5087719298245614,0.47229729729729725
clf_1_57_149_0_GLM_Ridge_0_nohp,clf,1,57,149,0,GLM,Ridge,0,nohp,0.05172109603881836,True,0.5333333333333333,0.6428571428571428,1.0,1.0
clf_1_57_149_0_GLM_LinearRidge_0_nohp,clf,1,57,149,0,GLM,LinearRidge,0,nohp,0.01052403450012207,True,0.6666666666666666,0.5,1.0,1.0
clf_1_57_149_0_GLM_Lasso_0_nohp,clf,1,57,149,0,GLM,Lasso,0,nohp,0.03921842575073242,True,0.5333333333333333,0.3571428571428571,1.0,1.0
clf_1_57_149_0_GLM_Enet_0_nohp,clf,1,57,149,0,GLM,Enet,0,nohp,0.8385937213897705,True,0.9333333333333333,0.7142857142857143,1.0,1.0
clf_1_57_149_0_QDA_QDA_0_nohp,clf,1,57,149,0,QDA,QDA,0,nohp,0.02904820442199707,True,0.5333333333333333,0.2857142857142857,1.0,1.0
clf_1_57_149_0_TREE_CART_0_nohp,clf,1,57,149,0,TREE,CART,0,nohp,0.0028116703033447266,True,0.6666666666666666,0.35714285714285715,1.0,1.0
clf_1_57_149_0_TREE_XCART_0_nohp,clf,1,57,149,0,TREE,XCART,0,nohp,0.002310037612915039,True,0.8666666666666667,0.4642857142857143,1.0,1.0
clf_1_57_149_0_RF_XRF_0_nohp,clf,1,57,149,0,RF,XRF,0,nohp,0.09577059745788574,True,0.9333333333333333,0.6428571428571428,1.0,1.0
clf_1_57_149_0_GBDT_xgb_sklearn_0_nohp,clf,1,57,149,0,GBDT,xgb_sklearn,0,nohp,0.05350208282470703,True,0.6666666666666666,0.2857142857142857,1.0,1.0
clf_1_57_149_0_GBDT_ADABoost_0_nohp,clf,1,57,149,0,GBDT,ADABoost,0,nohp,0.0797128677368164,True,0.8666666666666667,0.9285714285714286,1.0,1.0
clf_1_57_149_0_NN_MLP_sklearn_0_nohp,clf,1,57,149,0,NN,MLP_sklearn,0,nohp,0.06357645988464355,True,0.6,0.9285714285714286,1.0,1.0
clf_1_57_149_0_RF_RF_0_nohp,clf,1,57,149,0,RF,RF,0,nohp,0.1419849395751953,True,0.9333333333333333,0.7857142857142857,1.0,1.0
clf_1_57_149_0_GBDT_XGBoost_0_nohp,clf,1,57,149,0,GBDT,XGBoost,0,nohp,0.06990194320678711,True,0.8,0.4285714285714286,1.0,1.0
clf_1_57_149_0_GBDT_LGBM_0_nohp,clf,1,57,149,0,GBDT,LGBM,0,nohp,0.03647136688232422,True,0.8,0.5,0.8421052631578947,0.9141891891891892
clf_1_57_149_0_mlrnet_mlrnetfast_0_nohp,clf,1,57,149,0,mlrnet,mlrnetfast,0,nohp,6.041393995285034,True,0.6666666666666666,0.5,1.0,1.0
clf_1_57_149_0_NN_regularnetfast_0_nohp,clf,1,57,149,0,NN,regularnetfast,0,nohp,1.6095256805419922,True,0.7333333333333333,0.6428571428571428,1.0,1.0
clf_1_57_149_1_Baseline_Intercept_0_nohp,clf,1,57,149,1,Baseline,Intercept,0,nohp,0.0021326541900634766,True,0.4666666666666667,0.29166666666666663,0.6140350877192983,0.44444444444444453
clf_1_57_149_1_GLM_Ridge_0_nohp,clf,1,57,149,1,GLM,Ridge,0,nohp,0.05110955238342285,True,0.6,0.9444444444444444,1.0,1.0
clf_1_57_149_1_GLM_LinearRidge_0_nohp,clf,1,57,149,1,GLM,LinearRidge,0,nohp,0.005705833435058594,True,0.8666666666666667,0.7222222222222222,1.0,1.0
clf_1_57_149_1_GLM_Lasso_0_nohp,clf,1,57,149,1,GLM,Lasso,0,nohp,0.040329694747924805,True,0.8666666666666667,0.75,1.0,1.0
clf_1_57_149_1_GLM_Enet_0_nohp,clf,1,57,149,1,GLM,Enet,0,nohp,0.8249969482421875,True,0.8666666666666667,0.861111111111111,1.0,1.0
clf_1_57_149_1_QDA_QDA_0_nohp,clf,1,57,149,1,QDA,QDA,0,nohp,0.0038912296295166016,True,0.4666666666666667,0.41666666666666663,1.0,1.0
clf_1_57_149_1_TREE_CART_0_nohp,clf,1,57,149,1,TREE,CART,0,nohp,0.0030488967895507812,True,0.6666666666666666,0.6666666666666667,1.0,1.0
clf_1_57_149_1_TREE_XCART_0_nohp,clf,1,57,149,1,TREE,XCART,0,nohp,0.002465963363647461,True,0.7333333333333333,0.8333333333333334,1.0,1.0
clf_1_57_149_1_RF_XRF_0_nohp,clf,1,57,149,1,RF,XRF,0,nohp,0.09566020965576172,True,0.9333333333333333,0.8888888888888888,1.0,1.0
clf_1_57_149_1_GBDT_xgb_sklearn_0_nohp,clf,1,57,149,1,GBDT,xgb_sklearn,0,nohp,0.054979562759399414,True,0.8666666666666667,0.888888888888889,1.0,1.0
clf_1_57_149_1_GBDT_ADABoost_0_nohp,clf,1,57,149,1,GBDT,ADABoost,0,nohp,0.07751631736755371,True,0.8666666666666667,0.861111111111111,1.0,1.0
clf_1_57_149_1_NN_MLP_sklearn_0_nohp,clf,1,57,149,1,NN,MLP_sklearn,0,nohp,0.06352853775024414,True,0.6666666666666666,0.861111111111111,1.0,1.0
clf_1_57_149_1_RF_RF_0_nohp,clf,1,57,149,1,RF,RF,0,nohp,0.12339949607849121,True,0.9333333333333333,0.9027777777777777,1.0,1.0
clf_1_57_149_1_GBDT_XGBoost_0_nohp,clf,1,57,149,1,GBDT,XGBoost,0,nohp,0.03119516372680664,True,0.8,1.0,1.0,1.0
clf_1_57_149_1_GBDT_LGBM_0_nohp,clf,1,57,149,1,GBDT,LGBM,0,nohp,0.008212089538574219,True,0.7333333333333333,0.9444444444444445,0.9122807017543859,0.9351851851851852
clf_1_57_149_1_mlrnet_mlrnetfast_0_nohp,clf,1,57,149,1,mlrnet,mlrnetfast,0,nohp,1.6272752285003662,True,0.8666666666666667,0.8055555555555556,1.0,1.0
clf_1_57_149_1_NN_regularnetfast_0_nohp,clf,1,57,149,1,NN,regularnetfast,0,nohp,1.6017248630523682,True,0.9333333333333333,0.8055555555555556,1.0,1.0
clf_1_57_149_2_Baseline_Intercept_0_nohp,clf,1,57,149,2,Baseline,Intercept,0,nohp,0.0019290447235107422,True,0.4666666666666667,0.9615384615384616,0.5087719298245614,0.46052631578947373
clf_1_57_149_2_GLM_Ridge_0_nohp,clf,1,57,149,2,GLM,Ridge,0,nohp,0.051725149154663086,True,0.8,0.9615384615384616,1.0,1.0
clf_1_57_149_2_GLM_LinearRidge_0_nohp,clf,1,57,149,2,GLM,LinearRidge,0,nohp,0.004452228546142578,True,0.9333333333333333,0.9615384615384616,1.0,1.0
clf_1_57_149_2_GLM_Lasso_0_nohp,clf,1,57,149,2,GLM,Lasso,0,nohp,0.03982973098754883,True,0.8666666666666667,0.9230769230769231,1.0,1.0
clf_1_57_149_2_GLM_Enet_0_nohp,clf,1,57,149,2,GLM,Enet,0,nohp,0.8241672515869141,True,0.8666666666666667,0.9615384615384616,1.0,1.0
clf_1_57_149_2_QDA_QDA_0_nohp,clf,1,57,149,2,QDA,QDA,0,nohp,0.0036203861236572266,True,0.5333333333333333,0.5192307692307693,1.0,1.0
clf_1_57_149_2_TREE_CART_0_nohp,clf,1,57,149,2,TREE,CART,0,nohp,0.0028836727142333984,True,1.0,1.0,1.0,1.0
clf_1_57_149_2_TREE_XCART_0_nohp,clf,1,57,149,2,TREE,XCART,0,nohp,0.0024275779724121094,True,0.9333333333333333,0.75,1.0,1.0
clf_1_57_149_2_RF_XRF_0_nohp,clf,1,57,149,2,RF,XRF,0,nohp,0.09472990036010742,True,0.9333333333333333,0.9615384615384615,1.0,1.0
clf_1_57_149_2_GBDT_xgb_sklearn_0_nohp,clf,1,57,149,2,GBDT,xgb_sklearn,0,nohp,0.05461287498474121,True,0.9333333333333333,1.0,1.0,1.0
clf_1_57_149_2_GBDT_ADABoost_0_nohp,clf,1,57,149,2,GBDT,ADABoost,0,nohp,0.0764005184173584,True,0.9333333333333333,0.9615384615384616,1.0,1.0
clf_1_57_149_2_NN_MLP_sklearn_0_nohp,clf,1,57,149,2,NN,MLP_sklearn,0,nohp,0.0642845630645752,True,0.9333333333333333,0.9615384615384616,1.0,1.0
clf_1_57_149_2_RF_RF_0_nohp,clf,1,57,149,2,RF,RF,0,nohp,0.11824178695678711,True,0.9333333333333333,0.9615384615384616,1.0,1.0
clf_1_57_149_2_GBDT_XGBoost_0_nohp,clf,1,57,149,2,GBDT,XGBoost,0,nohp,0.0315709114074707,True,0.8666666666666667,0.9615384615384616,1.0,1.0
clf_1_57_149_2_GBDT_LGBM_0_nohp,clf,1,57,149,2,GBDT,LGBM,0,nohp,0.008035659790039062,True,0.8,0.6538461538461539,0.8421052631578947,0.8885041551246536
clf_1_57_149_2_mlrnet_mlrnetfast_0_nohp,clf,1,57,149,2,mlrnet,mlrnetfast,0,nohp,1.1685960292816162,True,0.9333333333333333,0.9615384615384616,0.9824561403508771,0.9986149584487535
clf_1_57_149_2_NN_regularnetfast_0_nohp,clf,1,57,149,2,NN,regularnetfast,0,nohp,1.598611831665039,True,0.9333333333333333,0.9615384615384616,1.0,1.0
clf_1_57_149_3_Baseline_Intercept_0_nohp,clf,1,57,149,3,Baseline,Intercept,0,nohp,0.0020313262939453125,True,0.4666666666666667,0.5499999999999999,0.5789473684210527,0.652439024390244
clf_1_57_149_3_GLM_Ridge_0_nohp,clf,1,57,149,3,GLM,Ridge,0,nohp,0.04973602294921875,True,0.8,0.8799999999999999,1.0,1.0
clf_1_57_149_3_GLM_LinearRidge_0_nohp,clf,1,57,149,3,GLM,LinearRidge,0,nohp,0.0044002532958984375,True,0.8,0.84,1.0,1.0
clf_1_57_149_3_GLM_Lasso_0_nohp,clf,1,57,149,3,GLM,Lasso,0,nohp,0.042368173599243164,True,0.8666666666666667,0.9199999999999999,1.0,1.0
clf_1_57_149_3_GLM_Enet_0_nohp,clf,1,57,149,3,GLM,Enet,0,nohp,0.817704439163208,True,0.8,0.8999999999999999,1.0,1.0
clf_1_57_149_3_QDA_QDA_0_nohp,clf,1,57,149,3,QDA,QDA,0,nohp,0.004277467727661133,True,0.4666666666666667,0.5,1.0,1.0
clf_1_57_149_3_TREE_CART_0_nohp,clf,1,57,149,3,TREE,CART,0,nohp,0.002836465835571289,True,0.7333333333333333,0.65,1.0,1.0
clf_1_57_149_3_TREE_XCART_0_nohp,clf,1,57,149,3,TREE,XCART,0,nohp,0.0023162364959716797,True,0.8,0.7500000000000001,1.0,1.0
clf_1_57_149_3_RF_XRF_0_nohp,clf,1,57,149,3,RF,XRF,0,nohp,0.13544416427612305,True,0.8666666666666667,0.93,1.0,1.0
clf_1_57_149_3_GBDT_xgb_sklearn_0_nohp,clf,1,57,149,3,GBDT,xgb_sklearn,0,nohp,0.05498862266540527,True,0.8,0.92,1.0,1.0
clf_1_57_149_3_GBDT_ADABoost_0_nohp,clf,1,57,149,3,GBDT,ADABoost,0,nohp,0.08098959922790527,True,0.8,0.8400000000000001,1.0,1.0
clf_1_57_149_3_NN_MLP_sklearn_0_nohp,clf,1,57,149,3,NN,MLP_sklearn,0,nohp,0.06709074974060059,True,0.7333333333333333,0.8999999999999999,1.0,1.0
clf_1_57_149_3_RF_RF_0_nohp,clf,1,57,149,3,RF,RF,0,nohp,0.11873507499694824,True,0.8666666666666667,0.9600000000000001,1.0,1.0
clf_1_57_149_3_GBDT_XGBoost_0_nohp,clf,1,57,149,3,GBDT,XGBoost,0,nohp,0.03021836280822754,True,0.8,0.92,1.0,1.0
clf_1_57_149_3_GBDT_LGBM_0_nohp,clf,1,57,149,3,GBDT,LGBM,0,nohp,0.008070230484008789,True,0.8666666666666667,0.91,0.8421052631578947,0.8757621951219512
clf_1_57_149_3_mlrnet_mlrnetfast_0_nohp,clf,1,57,149,3,mlrnet,mlrnetfast,0,nohp,1.6181480884552002,True,0.8666666666666667,0.86,1.0,1.0
clf_1_57_149_3_NN_regularnetfast_0_nohp,clf,1,57,149,3,NN,regularnetfast,0,nohp,1.615499496459961,True,0.8666666666666667,0.86,1.0,1.0
clf_1_57_149_4_Baseline_Intercept_0_nohp,clf,1,57,149,4,Baseline,Intercept,0,nohp,0.0021300315856933594,True,0.8,0.6,0.6491228070175439,0.5099085365853658
clf_1_57_149_4_GLM_Ridge_0_nohp,clf,1,57,149,4,GLM,Ridge,0,nohp,0.05705857276916504,True,0.7333333333333333,0.84,1.0,1.0
clf_1_57_149_4_GLM_LinearRidge_0_nohp,clf,1,57,149,4,GLM,LinearRidge,0,nohp,0.004640817642211914,True,0.8,0.8400000000000001,1.0,1.0
clf_1_57_149_4_GLM_Lasso_0_nohp,clf,1,57,149,4,GLM,Lasso,0,nohp,0.04201245307922363,True,0.6666666666666666,0.76,1.0,1.0
clf_1_57_149_4_GLM_Enet_0_nohp,clf,1,57,149,4,GLM,Enet,0,nohp,0.8342700004577637,True,0.8,0.88,1.0,1.0
clf_1_57_149_4_QDA_QDA_0_nohp,clf,1,57,149,4,QDA,QDA,0,nohp,0.0036821365356445312,True,0.5333333333333333,0.55,1.0,1.0
clf_1_57_149_4_TREE_CART_0_nohp,clf,1,57,149,4,TREE,CART,0,nohp,0.002964019775390625,True,0.6666666666666666,0.6,1.0,1.0
clf_1_57_149_4_TREE_XCART_0_nohp,clf,1,57,149,4,TREE,XCART,0,nohp,0.002288818359375,True,0.7333333333333333,0.7000000000000002,1.0,1.0
clf_1_57_149_4_RF_XRF_0_nohp,clf,1,57,149,4,RF,XRF,0,nohp,0.09492063522338867,True,0.8666666666666667,0.9100000000000001,1.0,1.0
clf_1_57_149_4_GBDT_xgb_sklearn_0_nohp,clf,1,57,149,4,GBDT,xgb_sklearn,0,nohp,0.051680803298950195,True,0.6666666666666666,0.8,1.0,1.0
clf_1_57_149_4_GBDT_ADABoost_0_nohp,clf,1,57,149,4,GBDT,ADABoost,0,nohp,0.08406949043273926,True,0.8666666666666667,0.8400000000000001,1.0,1.0
clf_1_57_149_4_NN_MLP_sklearn_0_nohp,clf,1,57,149,4,NN,MLP_sklearn,0,nohp,0.07097339630126953,True,0.7333333333333333,0.9,1.0,1.0
clf_1_57_149_4_RF_RF_0_nohp,clf,1,57,149,4,RF,RF,0,nohp,0.12404465675354004,True,0.8,0.99,1.0,1.0
clf_1_57_149_4_GBDT_XGBoost_0_nohp,clf,1,57,149,4,GBDT,XGBoost,0,nohp,0.02964949607849121,True,0.6666666666666666,0.92,1.0,1.0
clf_1_57_149_4_GBDT_LGBM_0_nohp,clf,1,57,149,4,GBDT,LGBM,0,nohp,0.008152961730957031,True,0.8,0.81,0.8947368421052632,0.9321646341463414
clf_1_57_149_4_mlrnet_mlrnetfast_0_nohp,clf,1,57,149,4,mlrnet,mlrnetfast,0,nohp,1.299145221710205,True,0.8,0.92,0.9824561403508771,1.0
clf_1_57_149_4_NN_regularnetfast_0_nohp,clf,1,57,149,4,NN,regularnetfast,0,nohp,1.4987473487854004,True,0.8,0.92,0.9824561403508771,0.9969512195121951
clf_1_57_149_5_Baseline_Intercept_0_nohp,clf,1,57,149,5,Baseline,Intercept,0,nohp,0.0019350051879882812,True,0.5333333333333333,0.8214285714285714,0.49122807017543857,0.44932432432432434
clf_1_57_149_5_GLM_Ridge_0_nohp,clf,1,57,149,5,GLM,Ridge,0,nohp,0.04996132850646973,True,0.6666666666666666,1.0,0.9649122807017544,1.0
clf_1_57_149_5_GLM_LinearRidge_0_nohp,clf,1,57,149,5,GLM,LinearRidge,0,nohp,0.004202127456665039,True,1.0,1.0,1.0,1.0
clf_1_57_149_5_GLM_Lasso_0_nohp,clf,1,57,149,5,GLM,Lasso,0,nohp,0.03897285461425781,True,0.7333333333333333,0.8571428571428572,1.0,1.0
clf_1_57_149_5_GLM_Enet_0_nohp,clf,1,57,149,5,GLM,Enet,0,nohp,0.816887617111206,True,1.0,1.0,1.0,1.0
clf_1_57_149_5_QDA_QDA_0_nohp,clf,1,57,149,5,QDA,QDA,0,nohp,0.003656148910522461,True,0.8,0.8928571428571428,1.0,1.0
clf_1_57_149_5_TREE_CART_0_nohp,clf,1,57,149,5,TREE,CART,0,nohp,0.002932310104370117,True,0.8666666666666667,0.9285714285714286,1.0,1.0
clf_1_57_149_5_TREE_XCART_0_nohp,clf,1,57,149,5,TREE,XCART,0,nohp,0.002329587936401367,True,0.8,0.8928571428571428,1.0,1.0
clf_1_57_149_5_RF_XRF_0_nohp,clf,1,57,149,5,RF,XRF,0,nohp,0.09564638137817383,True,1.0,1.0,1.0,1.0
clf_1_57_149_5_GBDT_xgb_sklearn_0_nohp,clf,1,57,149,5,GBDT,xgb_sklearn,0,nohp,0.056028127670288086,True,0.8666666666666667,1.0,1.0,1.0
clf_1_57_149_5_GBDT_ADABoost_0_nohp,clf,1,57,149,5,GBDT,ADABoost,0,nohp,0.0833280086517334,True,0.9333333333333333,1.0,1.0,1.0
clf_1_57_149_5_NN_MLP_sklearn_0_nohp,clf,1,57,149,5,NN,MLP_sklearn,0,nohp,0.06741476058959961,True,0.8,1.0,1.0,1.0
clf_1_57_149_5_RF_RF_0_nohp,clf,1,57,149,5,RF,RF,0,nohp,0.12256646156311035,True,1.0,1.0,1.0,1.0
clf_1_57_149_5_GBDT_XGBoost_0_nohp,clf,1,57,149,5,GBDT,XGBoost,0,nohp,0.031188011169433594,True,0.8666666666666667,0.8571428571428572,1.0,1.0
clf_1_57_149_5_GBDT_LGBM_0_nohp,clf,1,57,149,5,GBDT,LGBM,0,nohp,0.00810861587524414,True,0.8,0.9285714285714286,0.8421052631578947,0.9466216216216216
clf_1_57_149_5_mlrnet_mlrnetfast_0_nohp,clf,1,57,149,5,mlrnet,mlrnetfast,0,nohp,1.6367511749267578,True,1.0,1.0,1.0,1.0
clf_1_57_149_5_NN_regularnetfast_0_nohp,clf,1,57,149,5,NN,regularnetfast,0,nohp,1.6503078937530518,True,1.0,1.0,1.0,1.0
clf_1_57_149_6_Baseline_Intercept_0_nohp,clf,1,57,149,6,Baseline,Intercept,0,nohp,0.0023221969604492188,True,0.5333333333333333,0.29166666666666663,0.5789473684210527,0.532051282051282
clf_1_57_149_6_GLM_Ridge_0_nohp,clf,1,57,149,6,GLM,Ridge,0,nohp,0.06365013122558594,True,0.8,1.0,1.0,1.0
clf_1_57_149_6_GLM_LinearRidge_0_nohp,clf,1,57,149,6,GLM,LinearRidge,0,nohp,0.01503610610961914,True,0.9333333333333333,0.9444444444444444,1.0,1.0
clf_1_57_149_6_GLM_Lasso_0_nohp,clf,1,57,149,6,GLM,Lasso,0,nohp,0.046401023864746094,True,0.9333333333333333,0.9444444444444444,1.0,1.0
clf_1_57_149_6_GLM_Enet_0_nohp,clf,1,57,149,6,GLM,Enet,0,nohp,0.8550655841827393,True,0.9333333333333333,0.9722222222222222,1.0,1.0
clf_1_57_149_6_QDA_QDA_0_nohp,clf,1,57,149,6,QDA,QDA,0,nohp,0.005416154861450195,True,0.7333333333333333,0.5833333333333334,1.0,1.0
clf_1_57_149_6_TREE_CART_0_nohp,clf,1,57,149,6,TREE,CART,0,nohp,0.002937793731689453,True,0.8666666666666667,0.7916666666666666,1.0,1.0
clf_1_57_149_6_TREE_XCART_0_nohp,clf,1,57,149,6,TREE,XCART,0,nohp,0.002664804458618164,True,0.8666666666666667,0.6666666666666666,1.0,1.0
clf_1_57_149_6_RF_XRF_0_nohp,clf,1,57,149,6,RF,XRF,0,nohp,0.09508681297302246,True,0.8666666666666667,0.9444444444444444,1.0,1.0
clf_1_57_149_6_GBDT_xgb_sklearn_0_nohp,clf,1,57,149,6,GBDT,xgb_sklearn,0,nohp,0.056188106536865234,True,0.8666666666666667,0.9444444444444444,1.0,1.0
clf_1_57_149_6_GBDT_ADABoost_0_nohp,clf,1,57,149,6,GBDT,ADABoost,0,nohp,0.08160042762756348,True,0.8666666666666667,1.0,1.0,1.0
clf_1_57_149_6_NN_MLP_sklearn_0_nohp,clf,1,57,149,6,NN,MLP_sklearn,0,nohp,0.06952786445617676,True,0.9333333333333333,0.9722222222222222,1.0,1.0
clf_1_57_149_6_RF_RF_0_nohp,clf,1,57,149,6,RF,RF,0,nohp,0.12288451194763184,True,0.8666666666666667,0.9583333333333334,1.0,1.0
clf_1_57_149_6_GBDT_XGBoost_0_nohp,clf,1,57,149,6,GBDT,XGBoost,0,nohp,0.03145480155944824,True,0.8666666666666667,0.861111111111111,1.0,1.0
clf_1_57_149_6_GBDT_LGBM_0_nohp,clf,1,57,149,6,GBDT,LGBM,0,nohp,0.008620738983154297,True,0.7333333333333333,0.7361111111111112,0.8596491228070176,0.8981481481481481
clf_1_57_149_6_mlrnet_mlrnetfast_0_nohp,clf,1,57,149,6,mlrnet,mlrnetfast,0,nohp,1.785947561264038,True,0.9333333333333333,0.9444444444444444,0.9824561403508771,0.9985754985754985
clf_1_57_149_6_NN_regularnetfast_0_nohp,clf,1,57,149,6,NN,regularnetfast,0,nohp,1.7248106002807617,True,0.9333333333333333,0.888888888888889,0.9824561403508771,1.0
clf_1_57_149_7_Baseline_Intercept_0_nohp,clf,1,57,149,7,Baseline,Intercept,0,nohp,0.0019969940185546875,True,0.7333333333333333,0.55,0.5614035087719298,0.5777439024390244
clf_1_57_149_7_GLM_Ridge_0_nohp,clf,1,57,149,7,GLM,Ridge,0,nohp,0.0543208122253418,True,0.9333333333333333,0.98,1.0,1.0
clf_1_57_149_7_GLM_LinearRidge_0_nohp,clf,1,57,149,7,GLM,LinearRidge,0,nohp,0.010265111923217773,True,0.9333333333333333,0.92,1.0,1.0
clf_1_57_149_7_GLM_Lasso_0_nohp,clf,1,57,149,7,GLM,Lasso,0,nohp,0.04030251502990723,True,0.8,0.92,1.0,1.0
clf_1_57_149_7_GLM_Enet_0_nohp,clf,1,57,149,7,GLM,Enet,0,nohp,0.8121986389160156,True,0.9333333333333333,1.0,1.0,1.0
clf_1_57_149_7_QDA_QDA_0_nohp,clf,1,57,149,7,QDA,QDA,0,nohp,0.005849361419677734,True,0.6,0.5499999999999999,1.0,1.0
clf_1_57_149_7_TREE_CART_0_nohp,clf,1,57,149,7,TREE,CART,0,nohp,0.0029954910278320312,True,0.8,0.8,1.0,1.0
clf_1_57_149_7_TREE_XCART_0_nohp,clf,1,57,149,7,TREE,XCART,0,nohp,0.002524137496948242,True,0.7333333333333333,0.7000000000000002,1.0,1.0
clf_1_57_149_7_RF_XRF_0_nohp,clf,1,57,149,7,RF,XRF,0,nohp,0.09495759010314941,True,0.9333333333333333,0.98,1.0,1.0
clf_1_57_149_7_GBDT_xgb_sklearn_0_nohp,clf,1,57,149,7,GBDT,xgb_sklearn,0,nohp,0.05500936508178711,True,0.8666666666666667,0.96,1.0,1.0
clf_1_57_149_7_GBDT_ADABoost_0_nohp,clf,1,57,149,7,GBDT,ADABoost,0,nohp,0.08046913146972656,True,0.8,0.92,1.0,1.0
