id,task,dataset,n,p,dataset_seed,strat,category,method,method_seed,HPs,time,success,ACC,AUC,ACCtrain,AUCtrain
clf_21_60800_5_6_False_TREE_XCART_0_nohp,clf,21,60800,5,6,False,TREE,XCART,0,nohp,0.0434722900390625,True,0.9824342105263157,0.7450524773816278,0.9997203947368422,0.9999861722368861
clf_21_60800_5_6_False_RF_XRF_0_nohp,clf,21,60800,5,6,False,RF,XRF,0,nohp,2.8572072982788086,True,0.9825,0.8292035840662632,0.9997203947368422,0.9999861722368861
clf_21_60800_5_6_False_GBDT_xgb_sklearn_0_nohp,clf,21,60800,5,6,False,GBDT,xgb_sklearn,0,nohp,2.478163719177246,True,0.9838157894736842,0.9763761890407289,0.9859703947368421,0.9755138107460809
clf_21_60800_5_6_False_GBDT_ADABoost_0_nohp,clf,21,60800,5,6,False,GBDT,ADABoost,0,nohp,1.4439749717712402,True,0.985,0.9764894779254145,0.9832236842105263,0.9736647783607004
clf_21_60800_5_6_False_NN_MLP_sklearn_0_nohp,clf,21,60800,5,6,False,NN,MLP_sklearn,0,nohp,3.6988236904144287,True,0.9848684210526316,0.9746692210847362,0.9832072368421053,0.9699520277613493
clf_21_60800_5_6_False_RF_RF_0_nohp,clf,21,60800,5,6,False,RF,RF,0,nohp,5.180292844772339,True,0.9824342105263157,0.8838175694313095,0.999671052631579,0.9998718900650764
clf_21_60800_5_6_False_GBDT_XGBoost_0_nohp,clf,21,60800,5,6,False,GBDT,XGBoost,0,nohp,2.106927394866944,True,0.9850657894736842,0.9789750606834373,0.9867269736842105,0.9872380832967744
clf_21_60800_5_6_False_GBDT_CAT_0_nohp,clf,21,60800,5,6,False,GBDT,CAT,0,nohp,702.4337387084961,True,0.9856578947368421,0.978729026779522,0.983421052631579,0.9799822360703359
clf_21_60800_5_6_False_GBDT_LGBM_0_nohp,clf,21,60800,5,6,False,GBDT,LGBM,0,nohp,1.0882177352905271,True,0.9855263157894737,0.9777998116449153,0.9834375,0.9801081742643202
clf_21_60800_5_6_False_mlrnet_mlrnetfast_0_nohp,clf,21,60800,5,6,False,mlrnet,mlrnetfast,0,nohp,102.02475929260254,True,0.9821052631578947,0.9738858038191162,0.981858552631579,0.9682617602695365
clf_21_60800_5_6_False_mlrnet_mlrnetstandard_0_nohp,clf,21,60800,5,6,False,mlrnet,mlrnetstandard,0,nohp,300.2037756443024,True,0.9821052631578947,0.973563176777946,0.981858552631579,0.9687060483486333
clf_21_60800_5_6_False_mlrnet_mlrnetresblock_0_nohp,clf,21,60800,5,6,False,mlrnet,mlrnetresblock,0,nohp,300.4129738807678,True,0.9823026315789474,0.9737609397657776,0.9819572368421052,0.9671615760527503
clf_21_60800_5_6_False_NN_regularnetfast_0_nohp,clf,21,60800,5,6,False,NN,regularnetfast,0,nohp,19.828298330307007,True,0.9820394736842105,0.9730932741866843,0.9816940789473684,0.9687107411315022
clf_21_60800_5_6_False_NN_regularnetstandard_0_nohp,clf,21,60800,5,6,False,NN,regularnetstandard,0,nohp,52.922534227371216,True,0.9820394736842105,0.9686179938213227,0.9817105263157895,0.9608320446784517
clf_21_60800_5_6_False_NN_regularnetresblock_0_nohp,clf,21,60800,5,6,False,NN,regularnetresblock,0,nohp,300.50913190841675,True,0.9839473684210527,0.9745022431199168,0.9829276315789474,0.9697784707301944
clf_21_60800_5_7_False_Baseline_Intercept_0_nohp,clf,21,60800,5,7,False,Baseline,Intercept,0,nohp,0.0214049816131591,True,0.9655921052631579,0.4992429438893402,0.9646875,0.4960693665914905
clf_21_60800_5_7_False_GLM_Ridge_0_nohp,clf,21,60800,5,7,False,GLM,Ridge,0,nohp,2.462571144104004,True,0.9838157894736842,0.9540912903249599,0.9835690789473684,0.961361070905676
clf_21_60800_5_7_False_GLM_LinearRidge_0_nohp,clf,21,60800,5,7,False,GLM,LinearRidge,0,nohp,0.0508992671966552,True,0.9832894736842105,0.9509458459904475,0.9815625,0.9567090490771479
clf_21_60800_5_7_False_GLM_Lasso_0_nohp,clf,21,60800,5,7,False,GLM,Lasso,0,nohp,11.859511613845823,True,0.9838157894736842,0.9540791732125415,0.9835690789473684,0.9613250470750002
clf_21_60800_5_7_False_GLM_Enet_0_nohp,clf,21,60800,5,7,False,GLM,Enet,0,nohp,42.33796334266663,True,0.9838157894736842,0.9540507243399071,0.9835690789473684,0.9612942100780358
clf_21_60800_5_7_False_QDA_QDA_0_nohp,clf,21,60800,5,7,False,QDA,QDA,0,nohp,0.0470819473266601,True,0.9724342105263157,0.9265859719662701,0.9733717105263158,0.9302769743790892
clf_21_60800_5_7_False_TREE_CART_0_nohp,clf,21,60800,5,7,False,TREE,CART,0,nohp,0.0977637767791748,True,0.9825657894736842,0.7320373027939954,0.9996381578947369,0.9999902018170091
clf_21_60800_5_7_False_TREE_XCART_0_nohp,clf,21,60800,5,7,False,TREE,XCART,0,nohp,0.0446381568908691,True,0.9828289473684211,0.7399298893338854,0.9996381578947369,0.9999902018170091
clf_21_60800_5_7_False_RF_XRF_0_nohp,clf,21,60800,5,7,False,RF,XRF,0,nohp,2.84049654006958,True,0.9827631578947369,0.8055062529568389,0.9996381578947369,0.9999902018170091
clf_21_60800_5_7_False_GBDT_xgb_sklearn_0_nohp,clf,21,60800,5,7,False,GBDT,xgb_sklearn,0,nohp,2.4606378078460693,True,0.9841447368421052,0.970417255400281,0.9860361842105263,0.9766874769311087
clf_21_60800_5_7_False_GBDT_ADABoost_0_nohp,clf,21,60800,5,7,False,GBDT,ADABoost,0,nohp,1.441738843917847,True,0.9840131578947369,0.9705481728974967,0.9834703947368421,0.9754820687346948
clf_21_60800_5_7_False_NN_MLP_sklearn_0_nohp,clf,21,60800,5,7,False,NN,MLP_sklearn,0,nohp,5.27535891532898,True,0.9834868421052632,0.9678758227782748,0.9835855263157894,0.9714476388613665
clf_21_60800_5_7_False_RF_RF_0_nohp,clf,21,60800,5,7,False,RF,RF,0,nohp,5.430534601211548,True,0.9824342105263157,0.8796101661519528,0.9996381578947369,0.999879499539007
clf_21_60800_5_7_False_GBDT_XGBoost_0_nohp,clf,21,60800,5,7,False,GBDT,XGBoost,0,nohp,2.100308895111084,True,0.9849342105263158,0.971347112070646,0.987516447368421,0.988523218606999
clf_21_60800_5_7_False_GBDT_CAT_0_nohp,clf,21,60800,5,7,False,GBDT,CAT,0,nohp,693.4789397716522,True,0.983421052631579,0.9710543257564502,0.9839802631578948,0.9818693928664655
clf_21_60800_5_7_False_GBDT_LGBM_0_nohp,clf,21,60800,5,7,False,GBDT,LGBM,0,nohp,1.08243989944458,True,0.9834868421052632,0.9707783980334453,0.9839802631578948,0.982160445986384
clf_21_60800_5_7_False_mlrnet_mlrnetfast_0_nohp,clf,21,60800,5,7,False,mlrnet,mlrnetfast,0,nohp,102.04896354675292,True,0.9832894736842105,0.9698949024888549,0.9815789473684211,0.9704578205860468
clf_21_60800_5_7_False_mlrnet_mlrnetstandard_0_nohp,clf,21,60800,5,7,False,mlrnet,mlrnetstandard,0,nohp,300.56066036224365,True,0.9836184210526315,0.9702702695583365,0.9837006578947368,0.9701540918609775
clf_21_60800_5_7_False_mlrnet_mlrnetresblock_0_nohp,clf,21,60800,5,7,False,mlrnet,mlrnetresblock,0,nohp,301.01598286628723,True,0.9838157894736842,0.9696636236909568,0.9835690789473684,0.9704166921337212
clf_21_60800_5_7_False_NN_regularnetfast_0_nohp,clf,21,60800,5,7,False,NN,regularnetfast,0,nohp,19.85976552963257,True,0.9832894736842105,0.9704162017383315,0.9815789473684211,0.9679988428727052
clf_21_60800_5_7_False_NN_regularnetstandard_0_nohp,clf,21,60800,5,7,False,NN,regularnetstandard,0,nohp,52.971407890319824,True,0.9817105263157895,0.968647366740739,0.9815625,0.9662651623892253
clf_21_60800_5_7_False_NN_regularnetresblock_0_nohp,clf,21,60800,5,7,False,NN,regularnetresblock,0,nohp,300.50785660743713,True,0.9831578947368421,0.9700385956372073,0.983421052631579,0.9694163880836217
clf_21_60800_5_8_False_Baseline_Intercept_0_nohp,clf,21,60800,5,8,False,Baseline,Intercept,0,nohp,0.0215699672698974,True,0.9642105263157895,0.5077686395458177,0.9648848684210526,0.49919367283738747
clf_21_60800_5_8_False_GLM_Ridge_0_nohp,clf,21,60800,5,8,False,GLM,Ridge,0,nohp,2.866356611251831,True,0.9844078947368421,0.9510280329518241,0.9833059210526316,0.9588615411614174
clf_21_60800_5_8_False_GLM_LinearRidge_0_nohp,clf,21,60800,5,8,False,GLM,LinearRidge,0,nohp,0.0521585941314697,True,0.9818421052631578,0.9623567042466611,0.9819407894736842,0.9653776171499993
clf_21_60800_5_8_False_GLM_Lasso_0_nohp,clf,21,60800,5,8,False,GLM,Lasso,0,nohp,13.300650358200071,True,0.9844078947368421,0.9510096473570345,0.9833059210526316,0.9588530441935688
clf_21_60800_5_8_False_GLM_Enet_0_nohp,clf,21,60800,5,8,False,GLM,Enet,0,nohp,46.53991985321045,True,0.9844078947368421,0.9536857190618219,0.9832894736842105,0.9588437539719893
clf_21_60800_5_8_False_QDA_QDA_0_nohp,clf,21,60800,5,8,False,QDA,QDA,0,nohp,0.0467152595520019,True,0.764671052631579,0.8619290214436515,0.7615131578947368,0.8729513841026705
clf_21_60800_5_8_False_TREE_CART_0_nohp,clf,21,60800,5,8,False,TREE,CART,0,nohp,0.097146987915039,True,0.9830263157894736,0.7416130843504477,0.999703947368421,0.9999923267956412
clf_21_60800_5_8_False_TREE_XCART_0_nohp,clf,21,60800,5,8,False,TREE,XCART,0,nohp,0.0425879955291748,True,0.9828289473684211,0.732592772864604,0.999703947368421,0.9999923267956412
clf_21_60800_5_8_False_RF_XRF_0_nohp,clf,21,60800,5,8,False,RF,XRF,0,nohp,2.838798761367798,True,0.9825657894736842,0.7979662629173923,0.999703947368421,0.9999923267956412
clf_21_60800_5_8_False_GBDT_xgb_sklearn_0_nohp,clf,21,60800,5,8,False,GBDT,xgb_sklearn,0,nohp,2.465846538543701,True,0.9838815789473684,0.9717319060950907,0.9862006578947369,0.9756720674431644
clf_21_60800_5_8_False_GBDT_ADABoost_0_nohp,clf,21,60800,5,8,False,GBDT,ADABoost,0,nohp,1.4259555339813232,True,0.9843421052631579,0.9706802984562632,0.983421052631579,0.9756941870183539
clf_21_60800_5_8_False_NN_MLP_sklearn_0_nohp,clf,21,60800,5,8,False,NN,MLP_sklearn,0,nohp,4.1166839599609375,True,0.9844078947368421,0.968424918190151,0.9833552631578948,0.9704833642793818
clf_21_60800_5_8_False_RF_RF_0_nohp,clf,21,60800,5,8,False,RF,RF,0,nohp,5.073490619659424,True,0.9827631578947369,0.8724990450376917,0.999671052631579,0.999885222287086
clf_21_60800_5_8_False_GBDT_XGBoost_0_nohp,clf,21,60800,5,8,False,GBDT,XGBoost,0,nohp,2.113276720046997,True,0.9846052631578948,0.9720391390606559,0.9877138157894737,0.9882128139888954
clf_21_60800_5_8_False_GBDT_CAT_0_nohp,clf,21,60800,5,8,False,GBDT,CAT,0,nohp,706.0250940322876,True,0.9848026315789473,0.9700654696515518,0.9836513157894737,0.9814794551249957
clf_21_60800_5_8_False_GBDT_LGBM_0_nohp,clf,21,60800,5,8,False,GBDT,LGBM,0,nohp,1.1123309135437012,True,0.9846052631578948,0.9711485263340986,0.9837006578947368,0.981660675465315
clf_21_60800_5_8_False_mlrnet_mlrnetfast_0_nohp,clf,21,60800,5,8,False,mlrnet,mlrnetfast,0,nohp,102.073175907135,True,0.9818421052631578,0.9703546798959085,0.9819407894736842,0.969865556916901
clf_21_60800_5_8_False_mlrnet_mlrnetstandard_0_nohp,clf,21,60800,5,8,False,mlrnet,mlrnetstandard,0,nohp,300.20837926864624,True,0.9818421052631578,0.9698348030116571,0.9819243421052631,0.969744173841189
clf_21_60800_5_8_False_mlrnet_mlrnetresblock_0_nohp,clf,21,60800,5,8,False,mlrnet,mlrnetresblock,0,nohp,300.1185324192047,True,0.9818421052631578,0.9584161390686389,0.9819901315789473,0.9645037718909808
clf_21_60800_5_8_False_NN_regularnetfast_0_nohp,clf,21,60800,5,8,False,NN,regularnetfast,0,nohp,19.80743718147278,True,0.9817763157894737,0.9543560675244835,0.9819572368421052,0.9626688692271799
clf_21_60800_5_8_False_NN_regularnetstandard_0_nohp,clf,21,60800,5,8,False,NN,regularnetstandard,0,nohp,52.94478940963745,True,0.9818421052631578,0.9644272609019924,0.9819901315789473,0.9664543675604622
clf_21_60800_5_8_False_NN_regularnetresblock_0_nohp,clf,21,60800,5,8,False,NN,regularnetresblock,0,nohp,300.6617269515991,True,0.9835526315789473,0.9699488662740696,0.9830756578947368,0.9705742147138925
clf_21_60800_5_9_False_Baseline_Intercept_0_nohp,clf,21,60800,5,9,False,Baseline,Intercept,0,nohp,0.0210380554199218,True,0.9641447368421052,0.495987585631449,0.9652631578947368,0.500577341465564
clf_21_60800_5_9_False_GLM_Ridge_0_nohp,clf,21,60800,5,9,False,GLM,Ridge,0,nohp,2.5067715644836426,True,0.9826315789473684,0.9690113087541049,0.9836842105263158,0.9605036647886649
clf_21_60800_5_9_False_GLM_LinearRidge_0_nohp,clf,21,60800,5,9,False,GLM,LinearRidge,0,nohp,0.052474021911621,True,0.9815131578947368,0.9716232781575669,0.9820723684210526,0.9645139305693572
clf_21_60800_5_9_False_GLM_Lasso_0_nohp,clf,21,60800,5,9,False,GLM,Lasso,0,nohp,19.076615571975708,True,0.9827631578947369,0.9680693300167286,0.9836677631578947,0.9594368591350511
clf_21_60800_5_9_False_GLM_Enet_0_nohp,clf,21,60800,5,9,False,GLM,Enet,0,nohp,43.46827030181885,True,0.9828947368421053,0.968902536329632,0.9837335526315789,0.9606747652161036
clf_21_60800_5_9_False_QDA_QDA_0_nohp,clf,21,60800,5,9,False,QDA,QDA,0,nohp,0.0470497608184814,True,0.9690131578947369,0.9447251218263081,0.9695888157894736,0.9381762608138808
clf_21_60800_5_9_False_TREE_CART_0_nohp,clf,21,60800,5,9,False,TREE,CART,0,nohp,0.09808349609375,True,0.9825,0.7562863185996791,0.9997203947368422,0.9999849659431151
clf_21_60800_5_9_False_TREE_XCART_0_nohp,clf,21,60800,5,9,False,TREE,XCART,0,nohp,0.0434458255767822,True,0.9825657894736842,0.7510560585882627,0.9997203947368422,0.9999849659431151
clf_21_60800_5_9_False_RF_XRF_0_nohp,clf,21,60800,5,9,False,RF,XRF,0,nohp,2.8305296897888184,True,0.9827631578947369,0.803787665731844,0.9997203947368422,0.9999849659431151
clf_21_60800_5_9_False_GBDT_xgb_sklearn_0_nohp,clf,21,60800,5,9,False,GBDT,xgb_sklearn,0,nohp,2.459381580352783,True,0.9834868421052632,0.9753489722317834,0.9864473684210526,0.9756161605639725
clf_21_60800_5_9_False_GBDT_ADABoost_0_nohp,clf,21,60800,5,9,False,GBDT,ADABoost,0,nohp,1.4229156970977783,True,0.9825,0.9738498926230112,0.9836184210526315,0.9748546442467542
clf_21_60800_5_9_False_NN_MLP_sklearn_0_nohp,clf,21,60800,5,9,False,NN,MLP_sklearn,0,nohp,4.0865318775177,True,0.9827631578947369,0.9776744598769297,0.983125,0.9690605998643811
clf_21_60800_5_9_False_RF_RF_0_nohp,clf,21,60800,5,9,False,RF,RF,0,nohp,5.29494833946228,True,0.9825,0.8758337728359475,0.999703947368421,0.9998345871001914
clf_21_60800_5_9_False_GBDT_XGBoost_0_nohp,clf,21,60800,5,9,False,GBDT,XGBoost,0,nohp,2.107430458068848,True,0.984078947368421,0.9768987407445043,0.9876809210526316,0.9878079999064275
clf_21_60800_5_9_False_GBDT_CAT_0_nohp,clf,21,60800,5,9,False,GBDT,CAT,0,nohp,700.7853782176971,True,0.9827631578947369,0.9744269112519588,0.984078947368421,0.9809825533903451
clf_21_60800_5_9_False_GBDT_LGBM_0_nohp,clf,21,60800,5,9,False,GBDT,LGBM,0,nohp,1.1098251342773438,True,0.9828289473684211,0.9754499922356528,0.9840296052631579,0.9809737886270391
clf_21_60800_5_9_False_mlrnet_mlrnetfast_0_nohp,clf,21,60800,5,9,False,mlrnet,mlrnetfast,0,nohp,102.15027260780334,True,0.9825657894736842,0.9759040455470215,0.9833552631578948,0.9679222676183377
clf_21_60800_5_9_False_mlrnet_mlrnetstandard_0_nohp,clf,21,60800,5,9,False,mlrnet,mlrnetstandard,0,nohp,300.83807015419006,True,0.9824342105263157,0.9740759055006167,0.983141447368421,0.9671828813716153
clf_21_60800_5_9_False_mlrnet_mlrnetresblock_0_nohp,clf,21,60800,5,9,False,mlrnet,mlrnetresblock,0,nohp,300.21292448043823,True,0.9806578947368421,0.9692756066626929,0.9809868421052632,0.9599987531837142
clf_21_60800_5_9_False_NN_regularnetfast_0_nohp,clf,21,60800,5,9,False,NN,regularnetfast,0,nohp,19.814372062683105,True,0.9814473684210526,0.968964555694463,0.9820559210526316,0.9638653533943379
clf_21_60800_5_9_False_NN_regularnetstandard_0_nohp,clf,21,60800,5,9,False,NN,regularnetstandard,0,nohp,52.95482587814331,True,0.9823684210526316,0.9316418982791774,0.9834539473684211,0.9285435333316064
clf_21_60800_5_9_False_NN_regularnetresblock_0_nohp,clf,21,60800,5,9,False,NN,regularnetresblock,0,nohp,300.61925196647644,True,0.9829605263157895,0.9687981768215028,0.983766447368421,0.9673175754983698
clf_22_16000_4283_0_False_GLM_Ridge_0_nohp,clf,22,16000,4283,0,False,GLM,Ridge,0,nohp,13447.564363956451,True,0.9875,0.9975124184391856,0.9959375,0.9996106133574312
clf_22_16000_4283_0_False_GLM_LinearRidge_0_nohp,clf,22,16000,4283,0,False,GLM,LinearRidge,0,nohp,70.43694734573364,True,0.9705,0.9967417997332629,0.9938125,0.9990069001048097
clf_22_16000_4283_0_False_GLM_Lasso_0_nohp,clf,22,16000,4283,0,False,GLM,Lasso,0,nohp,6899.317691326141,True,0.98525,0.9967252090844976,0.996,0.9996085587109321
clf_22_16000_4283_0_False_GLM_Enet_0_nohp,clf,22,16000,4283,0,False,GLM,Enet,0,nohp,11077.495879650116,True,0.987,0.9974088115305686,0.996,0.9996589079271604
clf_22_16000_4283_0_False_QDA_QDA_0_nohp,clf,22,16000,4283,0,False,QDA,QDA,0,nohp,122.43368244171144,True,0.99775,0.9985114125041349,0.9958125,0.9972029723636971
clf_22_16000_4283_0_False_TREE_CART_0_nohp,clf,22,16000,4283,0,False,TREE,CART,0,nohp,96.70709609985352,True,0.871,0.8412234282984326,1.0,1.0
clf_22_16000_4283_0_False_TREE_XCART_0_nohp,clf,22,16000,4283,0,False,TREE,XCART,0,nohp,0.8069331645965576,True,0.89225,0.8788356140960925,1.0,1.0
clf_22_16000_4283_0_False_RF_XRF_0_nohp,clf,22,16000,4283,0,False,RF,XRF,0,nohp,25.33238196372986,True,0.99575,0.9992776296093646,1.0,1.0
clf_22_16000_4283_0_False_GBDT_xgb_sklearn_0_nohp,clf,22,16000,4283,0,False,GBDT,xgb_sklearn,0,nohp,1094.1820883750916,True,0.9455,0.9899677362669211,0.962125,0.9963839674397886
clf_0_111_13_6_False_Baseline_Intercept_0_nohp,clf,0,111,13,6,False,Baseline,Intercept,0,nohp,0.189664602279663,False,None,None,None,None
clf_0_111_13_6_False_GLM_Ridge_0_nohp,clf,0,111,13,6,False,GLM,Ridge,0,nohp,0.0293552875518798,False,None,None,None,None
clf_0_111_13_6_False_GLM_LinearRidge_0_nohp,clf,0,111,13,6,False,GLM,LinearRidge,0,nohp,0.0174112319946289,False,None,None,None,None
clf_0_111_13_6_False_GLM_Lasso_0_nohp,clf,0,111,13,6,False,GLM,Lasso,0,nohp,0.1441607475280761,False,None,None,None,None
clf_0_111_13_6_False_GLM_Enet_0_nohp,clf,0,111,13,6,False,GLM,Enet,0,nohp,0.2194933891296386,False,None,None,None,None
clf_0_111_13_6_False_QDA_QDA_0_nohp,clf,0,111,13,6,False,QDA,QDA,0,nohp,0.0032315254211425,False,None,None,None,None
clf_0_111_13_6_False_TREE_CART_0_nohp,clf,0,111,13,6,False,TREE,CART,0,nohp,0.0014045238494873,False,None,None,None,None
clf_0_111_13_6_False_TREE_XCART_0_nohp,clf,0,111,13,6,False,TREE,XCART,0,nohp,0.0009596347808837,False,None,None,None,None
clf_0_111_13_6_False_RF_XRF_0_nohp,clf,0,111,13,6,False,RF,XRF,0,nohp,0.0793828964233398,False,None,None,None,None
clf_0_111_13_6_False_GBDT_xgb_sklearn_0_nohp,clf,0,111,13,6,False,GBDT,xgb_sklearn,0,nohp,0.0376005172729492,False,None,None,None,None
clf_0_111_13_6_False_GBDT_ADABoost_0_nohp,clf,0,111,13,6,False,GBDT,ADABoost,0,nohp,0.0594358444213867,False,None,None,None,None
clf_0_111_13_6_False_NN_MLP_sklearn_0_nohp,clf,0,111,13,6,False,NN,MLP_sklearn,0,nohp,0.112180471420288,False,None,None,None,None
clf_0_111_13_6_False_RF_RF_0_nohp,clf,0,111,13,6,False,RF,RF,0,nohp,0.1021287441253662,False,None,None,None,None
clf_0_111_13_6_False_GBDT_XGBoost_0_nohp,clf,0,111,13,6,False,GBDT,XGBoost,0,nohp,0.0497925281524658,False,None,None,None,None
clf_0_111_13_6_False_GBDT_CAT_0_nohp,clf,0,111,13,6,False,GBDT,CAT,0,nohp,10.41600489616394,False,None,None,None,None
clf_0_111_13_6_False_GBDT_LGBM_0_nohp,clf,0,111,13,6,False,GBDT,LGBM,0,nohp,0.0416157245635986,False,None,None,None,None
clf_0_111_13_6_False_mlrnet_mlrnetfast_0_nohp,clf,0,111,13,6,False,mlrnet,mlrnetfast,0,nohp,6.062139511108398,False,None,None,None,None
clf_0_111_13_6_False_mlrnet_mlrnetstandard_0_nohp,clf,0,111,13,6,False,mlrnet,mlrnetstandard,0,nohp,3.590257406234741,False,None,None,None,None
clf_0_111_13_6_False_mlrnet_mlrnetresblock_0_nohp,clf,0,111,13,6,False,mlrnet,mlrnetresblock,0,nohp,3.7741849422454834,False,None,None,None,None
clf_0_111_13_6_False_NN_regularnetfast_0_nohp,clf,0,111,13,6,False,NN,regularnetfast,0,nohp,0.9955289363861084,False,None,None,None,None
clf_0_111_13_6_False_NN_regularnetstandard_0_nohp,clf,0,111,13,6,False,NN,regularnetstandard,0,nohp,2.3118908405303955,False,None,None,None,None
clf_0_111_13_6_False_NN_regularnetresblock_0_nohp,clf,0,111,13,6,False,NN,regularnetresblock,0,nohp,4.1834046840667725,False,None,None,None,None
clf_22_16000_4283_0_False_GBDT_ADABoost_0_nohp,clf,22,16000,4283,0,False,GBDT,ADABoost,0,nohp,229.36578249931333,True,0.88075,0.9446925329552922,0.8765625,0.9461403890973316
clf_22_16000_4283_0_False_NN_MLP_sklearn_0_nohp,clf,22,16000,4283,0,False,NN,MLP_sklearn,0,nohp,83.58329963684082,True,0.98725,0.9971843298952318,0.99875,0.9999318438474472
clf_22_16000_4283_0_False_RF_RF_0_nohp,clf,22,16000,4283,0,False,RF,RF,0,nohp,79.3658013343811,True,0.957,0.9974573984305247,1.0,1.0
clf_22_16000_4283_0_False_GBDT_XGBoost_0_nohp,clf,22,16000,4283,0,False,GBDT,XGBoost,0,nohp,498.3551151752472,True,0.99825,0.9999718974724993,1.0,1.0
clf_22_16000_4283_0_False_GBDT_CAT_0_nohp,clf,22,16000,4283,0,False,GBDT,CAT,0,nohp,1583.5876967906952,True,0.99825,0.9999779919965357,1.0,1.0
clf_22_16000_4283_0_False_GBDT_LGBM_0_nohp,clf,22,16000,4283,0,False,GBDT,LGBM,0,nohp,96.75994396209715,True,0.99875,0.9999437949449985,1.0,1.0
clf_22_16000_4283_0_False_mlrnet_mlrnetfast_0_nohp,clf,22,16000,4283,0,False,mlrnet,mlrnetfast,0,nohp,12.976833581924438,True,0.99625,0.9984966840710473,0.99575,0.9994889948878943
clf_22_16000_4283_0_False_mlrnet_mlrnetstandard_0_nohp,clf,22,16000,4283,0,False,mlrnet,mlrnetstandard,0,nohp,33.87059426307678,True,0.99675,0.9985633852507778,0.9960625,0.9996689321115948
clf_22_16000_4283_0_False_mlrnet_mlrnetresblock_0_nohp,clf,22,16000,4283,0,False,mlrnet,mlrnetresblock,0,nohp,35.862327575683594,True,0.9975,0.9986669921593948,0.996125,0.9996221525842336
clf_22_16000_4283_0_False_NN_regularnetfast_0_nohp,clf,22,16000,4283,0,False,NN,regularnetfast,0,nohp,3.991754531860352,True,0.9895,0.9983615887882428,0.993125,0.9993757817903985
clf_22_16000_4283_0_False_NN_regularnetstandard_0_nohp,clf,22,16000,4283,0,False,NN,regularnetstandard,0,nohp,11.483498096466064,True,0.99675,0.9984797548376131,0.9964375,0.999535006517069
clf_22_16000_4283_0_False_NN_regularnetresblock_0_nohp,clf,22,16000,4283,0,False,NN,regularnetresblock,0,nohp,37.18039798736572,True,0.997,0.9982542574482702,0.995875,0.9997443936739219
clf_22_16000_4283_1_False_Baseline_Intercept_0_nohp,clf,22,16000,4283,1,False,Baseline,Intercept,0,nohp,0.0113782882690429,True,0.625,0.4947969170026882,0.6261875,0.5027756358510344
clf_22_16000_4283_1_False_GLM_Ridge_0_nohp,clf,22,16000,4283,1,False,GLM,Ridge,0,nohp,14936.628319978714,True,0.9855,0.9976678663684476,0.9959375,0.9995295291375665
clf_22_16000_4283_1_False_GLM_LinearRidge_0_nohp,clf,22,16000,4283,1,False,GLM,LinearRidge,0,nohp,64.95302844047546,True,0.97175,0.9971484112483199,0.994,0.9989367550947735
clf_22_16000_4283_1_False_GLM_Lasso_0_nohp,clf,22,16000,4283,1,False,GLM,Lasso,0,nohp,25606.05207133293,True,0.98225,0.9962912938928091,0.9959375,0.9995289434544729
clf_22_16000_4283_1_False_GLM_Enet_0_nohp,clf,22,16000,4283,1,False,GLM,Enet,0,nohp,11482.987693548204,True,0.98675,0.9974726194976479,0.9959375,0.9995505928116938
clf_22_16000_4283_1_False_QDA_QDA_0_nohp,clf,22,16000,4283,1,False,QDA,QDA,0,nohp,115.140615940094,True,0.9975,0.9983198924731183,0.995875,0.9972554890219562
clf_22_16000_4283_1_False_TREE_CART_0_nohp,clf,22,16000,4283,1,False,TREE,CART,0,nohp,94.38724374771118,True,0.87725,0.8569755964381721,1.0,1.0
clf_22_16000_4283_1_False_TREE_XCART_0_nohp,clf,22,16000,4283,1,False,TREE,XCART,0,nohp,0.8792831897735596,True,0.90225,0.8881888440860215,1.0,1.0
clf_22_16000_4283_1_False_RF_XRF_0_nohp,clf,22,16000,4283,1,False,RF,XRF,0,nohp,23.848632097244263,True,0.99675,0.9995670113512265,1.0,1.0
clf_22_16000_4283_1_False_GBDT_xgb_sklearn_0_nohp,clf,22,16000,4283,1,False,GBDT,xgb_sklearn,0,nohp,1037.874278306961,True,0.94825,0.9929005612609206,0.9629375,0.9967247137181037
clf_22_16000_4283_1_False_GBDT_ADABoost_0_nohp,clf,22,16000,4283,1,False,GBDT,ADABoost,0,nohp,217.64752984046936,True,0.877,0.9428107148857526,0.8805625,0.9451973086857807
clf_22_16000_4283_1_False_NN_MLP_sklearn_0_nohp,clf,22,16000,4283,1,False,NN,MLP_sklearn,0,nohp,99.608416557312,True,0.9915,0.9978719731812836,0.9998125,0.9999998326619732
clf_22_16000_4283_1_False_RF_RF_0_nohp,clf,22,16000,4283,1,False,RF,RF,0,nohp,73.99895930290222,True,0.96075,0.9978485107421875,1.0,1.0
clf_22_16000_4283_1_False_GBDT_XGBoost_0_nohp,clf,22,16000,4283,1,False,GBDT,XGBoost,0,nohp,475.68273067474365,True,0.99725,0.9997975339171707,1.0,1.0
clf_22_16000_4283_1_False_GBDT_CAT_0_nohp,clf,22,16000,4283,1,False,GBDT,CAT,0,nohp,1517.132149934769,True,0.99775,0.9997712822370631,1.0,1.0
clf_22_16000_4283_1_False_GBDT_LGBM_0_nohp,clf,22,16000,4283,1,False,GBDT,LGBM,0,nohp,92.12429976463318,True,0.99775,0.9998615223874329,1.0,1.0
